Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
23280,NM-ST24,"Soporte estante para monitores y tv 30cm -soporta hasta 3kg -para sostener decos, consolas, routers etc -Netmak (NM-ST24)",Soportes TV/LCD/LED/Proyector,Netmak,Si,4.14,8.28,4.14,100.0
23933,NM-HC87,Soporte universal p/smarpthones y tablets -p/apoya cabeza de auto -goma antideslizante -rotacion 360grad. -black -Netmak (NM-HC87),Soportes Smartphone/Tablet/Gps,Netmak,Si,5.65,11.30,5.65,100.0
22947,NM-HC34,Soporte universal p/smartphone p/bici -resistente a golpes -giro 360grad. -black -Netmak (NM-HC34),Soportes Smartphone/Tablet/Gps,Netmak,Si,3.12,6.24,3.12,100.0
23454,S105,Switch 5 ports 10/100 -carcasa plástica -white -Tenda (S105),Conectividad Switchs,Tenda,Si,6.15,12.30,6.15,100.0
19083,KET-1107 625538,Teclado espanol -wireless 2.4gHz -multidispositivo (ideal smart tv) -nano receptor -touchpad -gamepad  -retroiluminado -bat 600mA -diseño mini -black -Kolke (KET-1107 625538),Teclados P/ SmartTV/Multidispositivo,Kolke,Si,6.32,12.64,6.32,100.0
23239,31310016401,Teclado español -compacto -usb -water resistant -black -Genius KB-117 (31310016401),Teclados C/Cable,Genius,Si,6.10,12.20,6.10,100.0
23432,NKB-T100,Teclado español -gamer -usb 2.0 -multimedia -retroiluminación RGB -white -Noganet Stormer (NKB-T100),Teclados C/Cable,Noganet,Si,5.64,11.28,5.64,100.0
13128,NM-KB586U,Teclado español -usb -black -Netmak (NM-KB586U),Teclados C/Cable,Netmak,Si,3.66,7.32,3.66,100.0
23954,KET-701 630684,Teclado español -usb -cable 1.35mts -105 teclas + 9 teclas multimedia -black -Kolke (KET-701 630684),Teclados C/Cable,Kolke,Si,4.71,9.42,4.71,100.0
24018,31300018401,Teclado español -usb -cable 1.5mts -12 funciones multimedia -resistente a salpicaduras -black -Genius KB-113 (31300018401),Teclados C/Cable,Genius,Si,6.09,12.18,6.09,100.0
24540,31300017401,Teclado español -usb -cable 1.5mts -silenciso -teclas tipo chocolate -black -Genius KB-117S (31300017401),Teclados C/Cable,Genius,Si,6.25,12.50,6.25,100.0
19235,NKB-78011,Teclado español -usb -cable 1.5mts -teclas resistentes -black -Noganet (NKB-78011),Teclados C/Cable,Noganet,Si,3.06,6.12,3.06,100.0
23601,NM-KB592U,Teclado español -usb -ergonómico -104 teclas -black -Netmak (NM-KB592U),Teclados C/Cable,Netmak,Si,3.68,7.36,3.68,100.0
20529,NM-KB250,Teclado numerico -usb -4 teclas multimedia -cable 80cm -black -Netmak (NM-KB250),Teclados C/Cable,Netmak,Si,3.38,6.76,3.38,100.0
12666,NM-R05,Tester de red para utp -Netmak (NM-R05),Conectividad Herramientas,Netmak,Si,4.72,9.44,4.72,100.0
8243,DT-830D,Tester digital -c/buzzer -Noganet (DT-830D),Herramientas,Noganet,Si,3.33,6.66,3.33,100.0
18681,GN-EPT544B,Tinta p/Epson L1110/3110/3150/5190 -70ml -black -Gneiss T544 (GN-EPT544B),Tinta Alternativa Para Recarga,Gneiss,Si,1.46,2.92,1.46,100.0
18682,GN-EPT544C,Tinta p/Epson L1110/3110/3150/5190 -70ml -cyan -Gneiss T544 (GN-EPT544C),Tinta Alternativa Para Recarga,Gneiss,Si,1.50,3.00,1.50,100.0
18683,GN-EPT544M,Tinta p/Epson L1110/3110/3150/5190 -70ml -magenta -Gneiss T544 (GN-EPT544M),Tinta Alternativa Para Recarga,Gneiss,Si,1.48,2.96,1.48,100.0
18684,GN-EPT544Y,Tinta p/Epson L1110/3110/3150/5190 -70ml -yellow -Gneiss T544 (GN-EPT544Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.49,2.98,1.49,100.0
15164,GN-EPT664B,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -black -Gneiss (GN-EPT664B),Tinta Alternativa Para Recarga,Gneiss,Si,1.14,2.28,1.14,100.0
15165,GN-EPT664C,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -cyan -Gneiss (GN-EPT664C),Tinta Alternativa Para Recarga,Gneiss,Si,1.13,2.26,1.13,100.0
15168,GN-EPT664LC,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -light cyan -Gneiss (GN-EPT664LC),Tinta Alternativa Para Recarga,Gneiss,Si,1.09,2.18,1.09,100.0
15169,GN-EPT664LM,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -light magenta -Gneiss (GN-EPT664LM),Tinta Alternativa Para Recarga,Gneiss,Si,1.09,2.18,1.09,100.0
15166,GN-EPT664M,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -magenta -Gneiss (GN-EPT664M),Tinta Alternativa Para Recarga,Gneiss,Si,1.14,2.28,1.14,100.0
15167,GN-EPT664Y,Tinta p/Epson L200/L210/L220/L355/L365/L375/L380/L395/L455/L475/L495/L555/L565/L575 -70ml -yellow -Gneiss (GN-EPT664Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.17,2.34,1.17,100.0
18686,GN-EPT504C,Tinta p/Epson L4150/4160/6161/6191 -70ml -cyan -Gneiss (GN-EPT504C),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,4.14,2.07,100.0
18687,GN-EPT504M,Tinta p/Epson L4150/4160/6161/6191 -70ml -magenta -Gneiss (GN-EPT504M),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,4.14,2.07,100.0
18688,GN-EPT504Y,Tinta p/Epson L4150/4160/6161/6191 -70ml -yellow -Gneiss (GN-EPT504Y),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,4.14,2.07,100.0
22997,GN-EPT554B,Tinta p/Epson L8180/8160 -70ml -T554 -pigmentada -black -Gneiss (GN-EPT554B),Tinta Alternativa Para Recarga,Gneiss,Si,2.20,4.40,2.20,100.0
22998,GN-EPT555B,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -black -Gneiss (GN-EPT555B),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,2.44,1.22,100.0
22999,GN-EPT555C,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -cyan -Gneiss (GN-EPT555C),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,2.44,1.22,100.0
23000,GN-EPT555G,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -grey -Gneiss (GN-EPT555G),Tinta Alternativa Para Recarga,Gneiss,Si,1.28,2.56,1.28,100.0
23001,GN-EPT555M,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -magenta -Gneiss (GN-EPT555M),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,2.44,1.22,100.0
23002,GN-EPT555Y,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -yellow -Gneiss (GN-EPT555Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,2.44,1.22,100.0
22559,GN-HGT51B,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -black -Gneiss (GN-HGT51B),Tinta Alternativa Para Recarga,Gneiss,Si,1.52,3.04,1.52,100.0
22560,GN-HGT52C,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -cyan -Gneiss (GN-HGT52C),Tinta Alternativa Para Recarga,Gneiss,Si,1.54,3.08,1.54,100.0
22561,GN-HGT52M,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -magenta -Gneiss (GN-HGT52M),Tinta Alternativa Para Recarga,Gneiss,Si,1.55,3.10,1.55,100.0
22562,GN-HGT52Y,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -yellow -Gneiss (GN-HGT52Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.54,3.08,1.54,100.0
18071,GN-TOTN1060,Toner p/Brother HL-1110/1112/DCP1512/MFC1810/MFC1815 -TN-1060 -1500 copias -black -Gneiss (GN-TOTN1060),Toner Alternativo,Gneiss,Si,2.99,5.98,2.99,100.0
16352,GN-TOTN660,Toner p/Brother HL-2320/HL-2360DW/L2540DW/L2720DW -TN-660 -1200 copias -black -Gneiss (GN-TOTN660),Toner Alternativo,Gneiss,Si,4.85,9.70,4.85,100.0
20841,GN-TOTN450U,Toner p/Brother HL2130/HL2220/2230/2240/2250/2270/MFC7360/7460/7860/DCP7060/7065 -2600 copias -black -Gneiss (GN-TOTN450U),Toner Alternativo,Gneiss,Si,6.05,12.10,6.05,100.0
8089,GN-TO285U,Toner p/HP CE285A/CB435A/CB436A -2000 copias -Gneiss (GN-TO285U),Toner Alternativo,Gneiss,Si,4.78,9.56,4.78,100.0
16966,GN-TOCF279A,Toner p/HP LaserJet 79A/279A -CF279A -1000 copias -black -Gneiss (GN-TOCF279A),Toner Alternativo,Gneiss,Si,4.85,9.70,4.85,100.0
18890,GN-TOCE311U/351,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -cyan -Gneiss (GN-TOCE311U/351),Toner Alternativo,Gneiss,Si,5.76,11.52,5.76,100.0
16964,GN-TOCE313U/353,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -magenta -Gneiss (GN-TOCE313U/353),Toner Alternativo,Gneiss,Si,5.76,11.52,5.76,100.0
17562,GN-TOCE312U/352,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -yellow -Gneiss (GN-TOCE312U/352),Toner Alternativo,Gneiss,Si,5.77,11.54,5.77,100.0
16785,GN-TOCE310U/350,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1200 copias -black -Gneiss (GN-TOCE310U/350),Toner Alternativo,Gneiss,Si,5.63,11.26,5.63,100.0
14846,GN-TOCE285A,Toner p/HP LaserJet P1100/P1102W/M1130/M1210 -CE285A -1600 copias -black -Gneiss (GN-TOCE285A),Toner Alternativo,Gneiss,Si,5.93,11.86,5.93,100.0
11615,GN-TOCE278A,Toner p/HP LaserJet P1606DN -2100 copias -Gneiss (GN-TOCE278A),Toner Alternativo,Gneiss,Si,5.20,10.40,5.20,100.0
18678,GN-TOCF217ASC,Toner p/HP LaserJet Pro M102/MFP M130 -CF217A -1600 copias -SIN CHIP -black -Gneiss (GN-TOCF217ASC),Toner Alternativo,Gneiss,Si,4.84,9.68,4.84,100.0
17624,GN-TOCF217A,Toner p/HP LaserJet Pro M102/MFP M130 -CF217A -1600 copias -black -Gneiss (GN-TOCF217A),Toner Alternativo,Gneiss,Si,4.89,9.78,4.89,100.0
14178,GN-TOCF283A,Toner p/HP LaserJet Pro M125/M127FN/M127W/M201DW -1500 copias -black -Gneiss (GN-TOCF283A),Toner Alternativo,Gneiss,Si,4.91,9.82,4.91,100.0
22093,GN-TOCF248ASC,Toner p/HP LaserJet Pro M15/M16/M29/MFP M28 -SIN CHIP -black -Gneiss (GN-TOCF248ASC),Toner Alternativo,Gneiss,Si,5.52,11.04,5.52,100.0
18680,GN-TOCF230A,Toner p/HP Laserjet PRO M203/M227sdn -CF230A -1600 copias -black -Gneiss (GN-TOCF230A),Toner Alternativo,Gneiss,Si,5.14,10.28,5.14,100.0
16738,GN-TO2612A,Toner p/HP Serie 1010/1012/1015/1020 -Q2612A -2000 copias -Gneiss (GN-TO2612A),Toner Alternativo,Gneiss,Si,4.85,9.70,4.85,100.0
21711,GN-TOW1103A,Toner p/Neverstop 1000a/1000w/1200a/1200w -103A -black -Gneiss (GN-TOW1103A),Toner Alternativo,Gneiss,Si,3.76,7.52,3.76,100.0
24453,BAR-16NW-A3,Varilla LED SMD2835 -1.2m -144 LEDs -14W -220V -luz blanca neutra -1260lm -Demasled (BAR-16NW-A3),Iluminacion,Demasled,Si,4.92,9.84,4.92,100.0
24454,BAR-16WW-A3,Varilla LED SMD2835 -1.2m -144 LEDs -14W -220V -luz calida -1260lm -Demasled (BAR-16WW-A3),Iluminacion,Demasled,Si,5.29,10.58,5.29,100.0
24455,BAR-18CW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz blanca fria -1350lm -Demasled (BAR-18CW-A3),Iluminacion,Demasled,Si,5.97,11.94,5.97,100.0
24456,BAR-18NW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz blanca neutra -1350lm -Demasled (BAR-18NW-A3),Iluminacion,Demasled,Si,5.69,11.38,5.69,100.0
24457,BAR-18WW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz calida -1350lm -Demasled (BAR-18WW-A3),Iluminacion,Demasled,Si,6.13,12.26,6.13,100.0
23971,BAR-14WW-A3,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca calida -1080lm -Demasled (BAR-14WW-A3),Iluminacion,Demasled,Si,4.15,8.30,4.15,100.0
23969,BAR-14CW-A3,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca fria -1080lm -Demasled (BAR-14CW-A3),Iluminacion,Demasled,Si,4.63,9.26,4.63,100.0
23970,BAR-14NW-A2,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca neutra -1080lm -Demasled (BAR-14NW-A2),Iluminacion,Demasled,Si,4.44,8.88,4.44,100.0
23960,BAR-11CW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz blanca fria -540lm -Demasled (BAR-11CW-A3),Iluminacion,Demasled,Si,2.78,5.56,2.78,100.0
23961,BAR-11NW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz blanca neutra -540lm -Demasled (BAR-11NW-A33),Iluminacion,Demasled,Si,2.86,5.72,2.86,100.0
23962,BAR-11WW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz calida -540lm -Demasled (BAR-11WW-A3),Iluminacion,Demasled,Si,2.48,4.96,2.48,100.0
23963,BAR-12CW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz blanca fria -585lm -Demasled (BAR-12CW-A3),Iluminacion,Demasled,Si,3.13,6.26,3.13,100.0
23964,BAR-12NW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz blanca neutra -585lm -Demasled (BAR-12NW-A3),Iluminacion,Demasled,Si,2.87,5.74,2.87,100.0
23965,BAR-12WW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz calida -585lm -Demasled (BAR-12WW-A3),Iluminacion,Demasled,Si,2.72,5.44,2.72,100.0
23966,BAR-13CW-A3,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz blanca fria -630lm -Demasled (BAR-13CW-A3),Iluminacion,Demasled,Si,3.56,7.12,3.56,100.0
23967,BAR-13NW-A2,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz blanca neutra -630lm -Demasled (BAR-13NW-A2),Iluminacion,Demasled,Si,3.30,6.60,3.30,100.0
23968,BAR-13WW-A3,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz calida -630lm -Demasled (BAR-13WW-A3),Iluminacion,Demasled,Si,3.10,6.20,3.10,100.0
