Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
24460,KPB-702 630687,Parlante 1.0 -550w -8? x 2 -bluetooth 5.0 -usb/microSD/audio 3.5mm/mic 6.35mm/fm -luz led rgb -bat. recargable 2400mAh -karaoke c/mic -TWS -black -Kolke Vibes (KPB-702 630687),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,68.75,82.50,13.75,20.0
23065,NM-SYNPHONY,Parlante 1.0 portable -30w -bluetooth/usb/aux/entrada optica -barra de sonido -c/control remoto -c/cable auxiliar + optico -black -Netmak (NM-SYNPHONY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,68.86,82.63,13.77,20.0
23685,KPM-688 630611,Parlante 1.0 portable -40w -bluetooth 5.3/card reader/usb/fm/aux 3.5mm -luces led RGB -bat. recargable 3600mAh 3.7V -manos libres -TWS -black -Kolke Boombox (KPM-688 630611),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,41.07,49.28,8.21,20.0
23643,KPM-682 630584,Parlante 1.0 portable -60w -bluetooth/card reader/usb/fm/aux -luces led RGB -bat rec 7.4v 2500mAh -TWS -black -Kolke Beatbox (KPM-682 630584),Parlantes Portables Moviles/Columnas/Monovolumen,Kolke,Si,70.37,84.44,14.07,20.0
23062,NM-FANTASY,Parlante 1.0 portable -60w -bluetooth/card reader/usb/fm/aux -luces led RGB FLAMA -bat rec 7.4v 4000mAh -TWS -dock p/smartphone -black -Netmak (NM-FANTASY),Parlantes Portables Moviles/Columnas/Monovolumen,Netmak,Si,170.27,204.32,34.05,20.0
23711,984-001888,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -black -Logitech (Ultimate Ears) Wonderboom 4 (984-001888),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,93.19,15.53,20.0
23712,984-001889,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -blue -Logitech (Ultimate Ears) Wonderboom 4 (984-001889),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,93.19,15.53,20.0
23713,984-001891,Parlante 1.0 portable -8.5W -bluetooth 5.2 -40 mts -bat. litio recargable 2100mAh -14hs de reproducción -waterproof ip67 -sonido 360° -modo outdoor/podcast/double up -joyous bright -Logitech (Ultimate Ears) Wonderboom 4 (984-001891),Parlantes Portables Moviles/Columnas/Monovolumen,Logitech,Si,77.66,93.19,15.53,20.0
22811,SPYDER,Parlante 2.0 -20w -bluetooth -3.5mm/aux -acabado en madera -black -Noganet (SPYDER),Parlantes PC y Sistemas de Audio,Noganet,Si,51.98,62.38,10.40,20.0
24348,PAVELE15,Pava electrica -1.7lts -2000W -c/medidor -acero inoxidable -diseño retro -red -Gadnic Donlim (PAVELE15),Electrodomesticos,Gadnic,Si,35.30,42.36,7.06,20.0
23770,GV-N4070WF2OCV2-12GD,Placa Pci-E 12gb Nvidia GeForce RTX? 4070 -ddr6 -192 bits -1x hdmi 2.1/3x displayport 1.4 -dual fan -Gigabyte Windforce OC V2 (GV-N4070WF2OCV2-12GD),Placa De Video Y Aceleradora,Gigabyte,Si,765.68,918.82,153.14,20.0
23069,GV-N1030D4-2GL,Placa Pci-E 2gb Nvidia GeForce GT 1030 -ddr4 -64 bits -1x hdmi 2.0b/1x dvi-d -single fan -low profile -Gigabyte (GV-N1030D4-2GL),Placa De Video Y Aceleradora,Gigabyte,Si,87.99,105.59,17.60,20.0
23904,PROJ0060,Proyector -nHD (640 x 360P) -1200 lumenes -usb/hdmi/av -res. maxima 1080P -compacto y portable -control remoto -audio estereo -white -Gadnic Spectacular (PROJ0060),Proyectores,Gadnic,Si,82.00,98.40,16.40,20.0
24024,PROYSOL8,Reflector 140 LED Solar -blanco frío 6500k -100w -exterior -IP65 -sensor de movimiento -bat. litio 10000 mAH -black -Gadnic S-LIGHT8 (PROYSOL8),Iluminacion,Gadnic,Si,59.91,71.89,11.98,20.0
23164,REF-62CW-A2,Reflector 324 LED blanco frío -300w -25000 lumenes -exterior -IP65 -vidrio templado - aluminio -black -Demasled (REF-62CW-A2),Iluminacion,Demasled,Si,47.76,57.31,9.55,20.0
24023,PROYSOL7,Reflector 60 LED Solar -temp. de color ajustable -7w -exterior -IP65 -sensor de movimiento -angulo de soporte ajustable -control remoto -black -Gadnic (PROYSOL7),Iluminacion,Gadnic,Si,35.03,42.04,7.01,20.0
23189,REF-57CW-B3,Reflector LED blanco frío 6500k -200w -16000 lumenes -exterior -IP65 -vidrio templado - aluminio -black -Demasled (REF-57CW-A2),Iluminacion,Demasled,Si,35.17,42.20,7.03,20.0
24339,LUMIN047,Reflector laser -luces led rgb audioritmicas -multi modo -c/control remoto -temporizador -220v -black -Gadnic (LUMIN047),Iluminacion,Gadnic,Si,42.12,50.54,8.42,20.0
17278,C-788E,Rollo cable UTP Cat5e -exterior -305mts -CCA -Noganet (C-788E0),Conectividad Cables,Noganet,Si,71.93,86.32,14.39,20.0
15869,409024,Rollo cable UTP Cat5e -exterior -305mts -Kelyx (0409024),Conectividad Cables,Kelyx,Si,74.43,89.32,14.89,20.0
23346,NM-R06,Rollo cable UTP Cat5e -exterior -doble vaina -305mts -CCA -Netmak (NM-R06),Conectividad Cables,Netmak,Si,68.87,82.64,13.77,20.0
13211,NM-R01,Rollo cable UTP Cat5e -interior -305mts -CCA -Netmak (NM-R01),Conectividad Cables,Netmak,Si,47.08,56.50,9.42,20.0
3979,NG-UTP2,Rollo cable UTP Cat5e -interior -305mts -CCA -gray -Noganet (NG-UTP2),Conectividad Cables,Noganet,Si,47.90,57.48,9.58,20.0
14401,402757,Rollo cable UTP Cat5e -interior -305mts -Kelyx (0402757),Conectividad Cables,Kelyx,Si,53.08,63.70,10.62,20.0
18458,NG-UTP3,Rollo cable UTP Cat6 -305mts -CCA -interior -Noganet (NG-UTP3),Conectividad Cables,Noganet,Si,60.57,72.68,12.11,20.0
15870,409027,Rollo cable UTP Cat6 -exterior -305mts -Kelyx (0409027),Conectividad Cables,Kelyx,Si,100.47,120.56,20.09,20.0
15871,409026,Rollo cable UTP Cat6 -interior -305mts -Kelyx (0409026),Conectividad Cables,Kelyx,Si,71.63,85.96,14.33,20.0
23638,49367,SSD 1Tb Disco Estado Solido -M.2 2280 -PCIe NVME -3D NAND -Verbatim VI7000G (49367),Disco SSD M.2 / PCIe NVMe,Verbatim,Si,129.58,155.50,25.92,20.0
23636,49364,SSD 1Tb Disco Estado Solido -M.2 2280 -sata 3.0 -3D NAND -Verbatim Vi560 (49364),Disco SSD M.2 / PCIe NVMe,Verbatim,Si,65.49,78.59,13.10,20.0
22965,SKC3000S/1024G,SSD 1Tb Disco Estado Solido -M.2 2280 Gen 4.0 -NAND TLC 3D -Kingston KC3000 (SKC3000S/1024G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,116.62,139.94,23.32,20.0
23820,SNV3S/1000G,SSD 1Tb Disco Estado Solido -PCIe NVMe M.2 2280 -Gen 4 -3D NAND -Kingston NV3 (SNV3S/1000G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,69.80,83.76,13.96,20.0
22969,SKC600/2048G,"SSD 2Tb Disco Estado Solido -2.5"" -sata 3.0 -3D TLC NAND -black -Kingston (SKC600/2048G)",Disco SSD Sata 3.0,Kingston,Si,216.78,260.14,43.36,20.0
23821,SNV3S/2000G,SSD 2Tb Disco Estado Solido -PCIe NVMe M.2 2280 Gen 4 -3D NAND -Kingston NV3 (SNV3S/2000G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,133.31,159.97,26.66,20.0
22971,SKC3000D/2048G,SSD 2Tb Disco Estado Solido -PCIe NVMe M.2 2280 Gen 4.0 -NAND TLC 3D -Kingston KC3000 (SKC3000D/2048G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,193.68,232.42,38.74,20.0
24597,T01N535S-480G-S3X,"SSD 480Gb Disco Estado Solido -2.5"" 7mm -sata 3.0 -3D TLC NAND -Netac N535S (T01N535S-480G-S3X)",Disco SSD Sata 3.0,Netac,Si,33.90,40.68,6.78,20.0
17634,SA400S37/480G,SSD 480Gb Disco Estado Solido -sata 3.0 -2Ch controller -black -Kingston A400 (SA400S37/480G),Disco SSD Sata 3.0,Kingston,Si,44.12,52.94,8.82,20.0
21945,M280CS2140-500-CL,SSD 500Gb Disco Estado Solido -PCIe NVMe M.2 2280 Gen4 -3D NAND -PNY CS2140 (M280CS2140-500-CL),Disco SSD M.2 / PCIe NVMe,PNY,Si,39.53,47.44,7.91,20.0
23720,SNV3S/500G,SSD 500Gb Disco Estado Solido -PCIe NVMe M.2280 -Gen 4 -3D NAND -Kingston NV3 (SNV3S/500G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,44.85,53.82,8.97,20.0
22970,SKC3000S/512G,SSD 512Gb Disco Estado Solido -PCIe NVMe M.2 2280 Gen 4.0 -NAND TLC 3D -Kingston KC3000 (SKC3000S/512G),Disco SSD M.2 / PCIe NVMe,Kingston,Si,75.91,91.09,15.18,20.0
18075,SA400S37/960G,SSD 960Gb Disco Estado Solido -sata 3.0 -Kingston A400 (SA400S37/960G),Disco SSD Sata 3.0,Kingston,Si,66.75,80.10,13.35,20.0
24358,WAFLES01,Sandwichera/waflera/grill electrica -750W -3 placas desmontables -antiadherente -Cuk by Gadnic WF750A (WAFLES01),Electrodomesticos,Gadnic,Si,32.39,38.87,6.48,20.0
23380,HESX0097,Silla de jardin plegable tipo reposera -reclinable 165° -con almoadilla -hasta 120kg - Empoli Gravity (HESX0097),Muebles Sillas,Empoli,Si,51.44,61.73,10.29,20.0
23812,NM-SG902,Silla gamer -apoyabrazos -5 ruedas -respaldo alto -apoyacabeza -almohadones -ergonomica -regulacion a gas -black/gray -Netmak NM-SG902,Muebles Sillas,Netmak,Si,151.01,181.21,30.20,20.0
24126,HESX0088,Silla gamer -apoyabrazos -5 ruedas -respaldo alto -apoyacabeza -almohadones -ergonomica -regulacion a gas -black/green -Empoli Odin (HESX0088),Muebles Sillas,Empoli,Si,115.39,138.47,23.08,20.0
24428,NM-BEAST-N,Silla gamer -apoyabrazos -5 ruedas 50mm -respaldo reclinable -2 almohadones de refuerzo removibles -cubierta de cuero PU suave -ergonomica -black/gray -Netmak (NM-BEAST),Muebles Sillas,Netmak,Si,144.98,173.98,29.00,20.0
23811,NM-SERENA,Silla oficina -apoyabrazos -5 ruedas -respaldo y asiento de tela mesh -ergonomica -regulacion a gas -black -Netmak Serena,Muebles Sillas,Netmak,Si,102.69,123.23,20.54,20.0
23800,NM-CONFORT,Sillon ejecutivo -apoyabrazos regulables -5 ruedas -respaldo y asiento de cuero -ergonomica -apolla pies -regulacion a gas -base metalica -black -Netmak Confort,Muebles Sillas,Netmak,Si,157.06,188.47,31.41,20.0
24402,MW3 (2-pack),Sistema Wi-Fi Mesh AC1200 -2 ports (p/unidad) -dual band 2.4GHz 5GHz -300/867Mbps -200mts cuadrados -pack de 2 -white -Tenda Nova Wifi 6 System Mesh (MW3),Conectividad Routers,Tenda,Si,81.96,98.35,16.39,20.0
24404,MW5G (3-pack),Sistema Wi-Fi Mesh AC1200 -2 ports (p/unidad) -dual band 2.4GHz 5GHz -300/867Mbps -3000 pies cuadrados -pack de 3 -white -Tenda Nova Wifi 5 System Mesh (MW5G),Conectividad Routers,Tenda,Si,129.97,155.96,25.99,20.0
24403,MW3 (3-pack),Sistema Wi-Fi Mesh AC1200 -2 ports (p/unidad) -dual band 2.4GHz 5GHz -300/867Mbps -300mts cuadrados -pack de 3 -white -Tenda Nova Wifi 6 System Mesh (MW3),Conectividad Routers,Tenda,Si,121.05,145.26,24.21,20.0
23888,ALARMA01,"Sistema de alarma para el hogar -inalambrica -sensor de movimiento y ventana -control por app SmartLife -2.4"" pantalla LED TFT tactil -2x control remoto -Gadnic Al3000 (ALARMA01)",Seguridad Alarmas,Gadnic,Si,78.50,94.20,15.70,20.0
19161,Deco E4 (2-pack),Sistema wi-fi Mesh AC1200 -2 ports (p/unidad) -hasta 100 dispositivos -260mts cuadrados -pack de 2 -white -Tp-Link Wifi System (Deco E4),Conectividad Routers,TP-Link,Si,58.90,70.68,11.78,20.0
21225,Deco E4 (3-pack),Sistema wi-fi Mesh AC1200 -2 ports (p/unidad) -hasta 100 dispositivos -260mts cuadrados -pack de 3 -white -Tp-Link Wifi System (Deco E4),Conectividad Routers,TP-Link,Si,88.34,106.01,17.67,20.0
22511,HC220-G5 x2,Sistema wi-fi Mesh AC1200 -3 ports 867/1200mbps 2.4/5GHz -pack de 2 -Wifi 5 -wps -white -Tp-Link Whole Home (HC220-G5 x2),Conectividad Routers,TP-Link,Si,61.17,73.40,12.23,20.0
23447,Deco S7 Pack de 1,Sistema wi-fi Mesh AC1900 -3 ports 600/1300mbps 2.4/5GHz -pack de 1 -MU-MIMO -3 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco S7),Conectividad Routers,TP-Link,Si,41.39,49.67,8.28,20.0
23387,Deco S7 Pack de 2,Sistema wi-fi Mesh AC1900 -3 ports 600/1300mbps 2.4/5GHz -pack de 2 -MU-MIMO -3 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco S7),Conectividad Routers,TP-Link,Si,84.53,101.44,16.91,20.0
23674,EX3 (1-Pack),Sistema wi-fi Mesh AX1500 -1 port LAN + 1 port WAN -dual band 2.4GHz 5GHz -300/1201Mbps - +80 dispositivos -1200 pies cuadrados -pack de 1 -OFDMA/MU-MIMO -white -Tenda Nova Wifi 6 System Mesh (EX3),Conectividad Routers,Tenda,Si,50.13,60.16,10.03,20.0
23672,EX3 (2-pack),Sistema wi-fi Mesh AX1500 -1 port LAN + 1 port WAN -dual band 2.4GHz 5GHz -300/1201Mbps - +80 dispositivos -2500 pies cuadrados -pack de 2 -OFDMA/MU-MIMO -white -Tenda Nova Wifi 6 System Mesh (EX3),Conectividad Routers,Tenda,Si,78.25,93.90,15.65,20.0
24405,EX3 (3-pack),Sistema wi-fi Mesh AX1500 -1 port LAN + 1 port WAN -dual band 2.4GHz 5GHz -300/1201Mbps - +80 dispositivos -3500 pies cuadrados -pack de 3 -OFDMA/MU-MIMO -white -Tenda Nova Wifi 6 System Mesh (EX3),Conectividad Routers,Tenda,Si,112.35,134.82,22.47,20.0
24394,MX3 (3-PACK),Sistema wi-fi Mesh AX1500 -1 port LAN + 1 port WAN -dual band 2.4GHz 5GHz -300/1201Mbps - +80 dispositivos -3500 pies cuadrados -pack de 3 -OFDMA/MU-MIMO/Beamforming -white -Tenda Nova Whole Home Mesh Wi-Fi 6 System (MX3),Conectividad Routers,Tenda,Si,134.93,161.92,26.99,20.0
23581,DECO X10 (1-pack),Sistema wi-fi Mesh AX1500 -2 ports 300/1201mbps 2.4/5GHz -pack de 1 -MU-MIMO -Wifi 6 -latencia ultrabaja -white -Tp-Link Wifi System (Deco X10),Conectividad Routers,TP-Link,Si,49.24,59.09,9.85,20.0
24450,DECO X10 (2-pack),Sistema wi-fi Mesh AX1500 -2 ports 300/1201mbps 2.4/5GHz -pack de 2 -MU-MIMO -Wifi 6 -latencia ultrabaja -white -Tp-Link Wifi System (Deco X10),Conectividad Routers,TP-Link,Si,92.36,110.83,18.47,20.0
24618,DECO X10 (3-pack),Sistema wi-fi Mesh AX1500 -2 ports 300/1201mbps 2.4/5GHz -pack de 3 -MU-MIMO -Wifi 6 -latencia ultrabaja -white -Tp-Link Wifi System (Deco X10),Conectividad Routers,TP-Link,Si,142.57,171.08,28.51,20.0
21617,DECO X20(1-PACK),Sistema wi-fi Mesh AX1800 -2 ports 574/1201mbps 2.4/5GHz -pack de 1 -MU-MIMO -Wifi 6 -latencia ultrabaja -white -Tp-Link Wifi System (Deco X20),Conectividad Routers,TP-Link,Si,55.07,66.08,11.01,20.0
21582,Deco X20 (3-pack),Sistema wi-fi Mesh AX1800 Gigabit -2 ports (p/unidad) -hasta 100 dispositivos -260mts cuadrados -pack de 3 -OFDMA/MU-MIMO -white -Tp-Link Wifi 6 System Mesh (Deco X20),Conectividad Routers,TP-Link,Si,168.84,202.61,33.77,20.0
23451,Deco X50 (1-pack),Sistema wi-fi Mesh AX3000 -2 ports 574/2402mbps 2.4/5GHz -pack de 1 -MU-MIMO -Wifi 6 -latencia ultrabaja -AI-Driven -2 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco X50),Conectividad Routers,TP-Link,Si,64.93,77.92,12.99,20.0
22778,Deco X50-PoE (1-Pack),Sistema wi-fi Mesh AX3000 -2 ports 574/2402mbps 2.4/5GHz -pack de 1 -MU-MIMO -Wifi 6 -latencia ultrabaja -AI-Driven -2 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco X50-PoE),Conectividad Routers,TP-Link,Si,88.42,106.10,17.68,20.0
23450,Deco X50 (2-pack),Sistema wi-fi Mesh AX3000 -2 ports 574/2402mbps 2.4/5GHz -pack de 2 -MU-MIMO -Wifi 6 -latencia ultrabaja -AI-Driven -2 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco X50),Conectividad Routers,TP-Link,Si,109.47,131.36,21.89,20.0
22402,Deco X50 (3-pack),Sistema wi-fi Mesh AX3000 -2 ports 574/2402mbps 2.4/5GHz -pack de 3 -MU-MIMO -Wifi 6 -latencia ultrabaja -AI-Driven -2 antenas internas MU-MIMO -white -Tp-Link Wifi System (Deco X50),Conectividad Routers,TP-Link,Si,181.94,218.33,36.39,20.0
24406,EX12 (3-pack),Sistema wi-fi Mesh AX3000 -3 ports (p/unidad) -dual band 2.4GHz 5GHz -574/2402mbps -650mts cuadrados  -pack de 3 -white -Tenda Nova Wifi 6 System Mesh (EX12),Conectividad Routers,Tenda,Si,191.65,229.98,38.33,20.0
24136,Deco X60,Sistema wi-fi Mesh AX5400 -2 ports 574/4804mbps 2.4/5GHz -pack de 2 -OFDMA + MU-MIMO -Wifi 6 -latencia ultrabaja -white -Tp-Link Wifi System (Deco X60),Conectividad Routers,TP-Link,Si,181.55,217.86,36.31,20.0
23675,MX15 Pro (1-Pack),Sistema wi-fi Mesh AX5400 -3 puertos -dual band 2.4GHz 5GHz -574/4804Mbps -200 dispositivos -2400 pies cuadrados -pack de 1 -OFDMA/MU-MIMO -antenas inteligentes -ancho de bancha 160MHz -white -Tenda Nova Wifi 6 System Mesh (MX15 Pro),Conectividad Routers,Tenda,Si,74.31,89.17,14.86,20.0
23570,Deco X80 (1-pack),Sistema wi-fi Mesh AX6000 -2 ports 1148/4804mbps 2.4/5GHz -pack de 1 -MU-MIMO -Wifi 6 -latencia ultrabaja -AI-Driven -white -Tp-Link Wifi System (Deco X80),Conectividad Routers,TP-Link,Si,95.42,114.50,19.08,20.0
23772,NOGAPC STICK,Smart TV box -Quad Core ARM Cortex A53 64bit -2Gb ram -8Gb rom -hdmi 2.0 -wifi dual band -card reader -usb -c/control remoto -Android 10 -4K UHD -Noganet Mini PC Stick (NOGAPC STICK),Editoras / Sintonizadoras y adaptadores p/TV,Noganet,Si,38.09,45.71,7.62,20.0
24655,NOGAPC STICK+,Smart TV box -Quad Core ARM Cortex A53 64bit -4Gb ram -32Gb rom -hdmi 2.0/AV -wifi dual band -card reader -usb -c/control remoto -Android 10 -4K UHD -Noganet Mini PC Stick (NOGAPC STICK+),Editoras / Sintonizadoras y adaptadores p/TV,Noganet,Si,64.98,77.98,13.00,20.0
16142,NOGAPC PRO,Smart TV box -Quad Core Amlogic S905X 2.0 GHz -2Gb ram DDR3 -16gb -wifi -2x usb -hdmi 1.4a -microSD -control remoto -android -black -Noganet Pro (NOGAPC PRO),Editoras / Sintonizadoras y adaptadores p/TV,Noganet,Si,64.98,77.98,13.00,20.0
23607,NM-TVBOX3,Smart Tv Box 4K Android 10.0 - 1Gb / 8Gb -Netmak (NM-TVBOX3),Editoras / Sintonizadoras y adaptadores p/TV,Netmak,Si,42.28,50.74,8.46,20.0
23608,NM-TVBOX4,Smart Tv Box 4K Android 10.0 - 2Gb / 16Gb -Netmak (NM-TVBOX4),Editoras / Sintonizadoras y adaptadores p/TV,Netmak,Si,48.33,58.00,9.67,20.0
23439,NG-SWPRO02,"Smartwatch 1.3"" HD Amoled -gps -monitorea activdad física -sms -whatsapp -alarma -bluetooth 5.0 -bat. 300m/Ah -IP68 -aleación de Zinc+PVC -carga magnética -black -Noganet (NG-SWPRO 02)",Smartwatch y Smartband,Noganet,Si,72.02,86.42,14.40,20.0
23441,NG-SWPRO02 BL,"Smartwatch 1.3"" HD Amoled -gps -monitorea activdad física -sms -whatsapp -alarma -bluetooth 5.0 -bat. 300m/Ah -IP68 -aleación de Zinc+PVC -carga magnética -white -Noganet (NG-SWPRO 02 BL)",Smartwatch y Smartband,Noganet,Si,62.42,74.90,12.48,20.0
23011,NG-SW12,"Smartwatch 1.3"" IPS -monitorea actividad fisica -sms -whatsapp -alarma -bluetooth 5.0 -bat. 400mAh -policarbonato + silicona -carga magnetica -black -Noganet (NG-SW12)",Smartwatch y Smartband,Noganet,Si,33.13,39.76,6.63,20.0
23438,NG-SWPRO01,"Smartwatch 1.7"" IPS -monitorea actividad física -sms -whatsapp -alarma -bluetooth 5.0 -bat. 260m/Ah -IP68 -policarbonato+TPU -carga magnética -silver/black -Noganet (NG-SWPRO 01)",Smartwatch y Smartband,Noganet,Si,58.26,69.91,11.65,20.0
24041,COMPRE03,Soplador de aire y aspiradora -120W -fuerza 5000PA -funcion soplado y succion -bat. recargable 3*2000MA -6 cabezales -limpieza de pc / auto -Gadnic LAX33 (COMPRE03),Herramientas,Gadnic,Si,59.32,71.18,11.86,20.0
24356,DESELE29,Sopladora de hojas c/bolsa -270 km/h -3000W -220V -funcion aspiradora -arnes de hombro -black/blue -Gadnic Tools Skid81 (DESELE29),Bazar y Hogar,Gadnic,Si,43.52,52.22,8.70,20.0
23938,NM-ST33,"Soporte de escritorio TV/LED -10"" a 30"" -max 10kg c/brazo -inclinacion +90 ~ -45° -giro 180grad. -doble brazo movil -VESA 100x100mm -c/kit de instalacion -Netmak (NM-ST33)",Soportes TV/LCD/LED/Proyector,Netmak,Si,60.03,72.04,12.01,20.0
22459,NM-ST13,"Soporte de pared extensible TV/LED -23"" a 75"" -max 45kg  -inclinacion +5-10grad. -giro 90grad.-distancia a pared 72/395mm -VESA 400x400mm -c/kit de instalacion -Netmak (NM-ST13)",Soportes TV/LCD/LED/Proyector,Netmak,Si,36.74,44.09,7.35,20.0
23281,NM-ST26,"Soporte escritorio doble p/notebook y monitor 17"" a 32"" -max 9kg -inclinacion -+45grad. -giro 90grad. -rotacion 180grad. -VESA max 100x100mm -Netmak (NM-ST26)",Soportes TV/LCD/LED/Proyector,Netmak,Si,56.29,67.55,11.26,20.0
22557,NS-SWH5,Splitter HDMI 2.0 + HDCP 2.0 -5 ports -4K -3D -HDR - CEC -c/control remoto -Nisuta (NS-SWH5),Conectividad Print Server-Kvm-Data Switch-Splitter,Nisuta,Si,32.74,39.29,6.55,20.0
24395,TEG1110PF-8-102W,Switch 10 ports 10/100/1000 -fiber optical -PoE -carcasa metalica -Tenda (TEG1110PF-8-102W),Conectividad Switchs,Tenda,Si,67.40,80.88,13.48,20.0
5549,TL-SG1016,Switch 16 ports 10/100/1000 -rackeable -TP-Link (TL-SG1016),Conectividad Switchs,TP-Link,Si,69.37,83.24,13.87,20.0
17144,TL-SG1016D,Switch 16 ports 10/100/1000 -rackeable -TP-Link Desktop (TL-SG1016D),Conectividad Switchs,TP-Link,Si,62.19,74.63,12.44,20.0
24598,DS1016G,Switch 16 ports Gigabit 10/100/1000Mbps RJ45 -rackeable -unmanaged -carcasa metalica -Omada by Tp-Link (DS1016G),Conectividad Switchs,Omada by Tp-Link,Si,68.52,82.22,13.70,20.0
24396,TEF1126P-24-250W,Switch 24 ports 10/100 + 2 ports 10/100/1000 + 1 port SFP 1000 -fiber optical -PoE -carcasa metalica -Tenda (TEF1126P-24-250W),Conectividad Switchs,Tenda,Si,152.81,183.37,30.56,20.0
24397,TEG5328P-24-410W,Switch 24 ports 10/100/1000 + 4 ports SFP 1000 + 1 console port -PoE -carcasa metalica -Tenda L3 Managed (TEG5328P-24-410W),Conectividad Switchs,Tenda,Si,390.95,469.14,78.19,20.0
5548,TL-SG1024,Switch 24 ports 10/100/1000 -rackeable -TP-Link (TL-SG1024),Conectividad Switchs,TP-Link,Si,101.98,122.38,20.40,20.0
22392,TL-SF1024D,Switch 24 ports 10/100Mbps -gigabit no gestionable -auto-MDI/MDIX -rackeable -TP-Link (TL-SF1024D),Conectividad Switchs,TP-Link,Si,48.43,58.12,9.69,20.0
24599,DS1024G,Switch 24 ports Gigabit 10/100/1000Mbps RJ45 -rackeable -unmanaged -carcasa metalica -Omada by Tp-Link (DS1024G),Conectividad Switchs,Omada by Tp-Link,Si,97.90,117.48,19.58,20.0
13264,TL-SG1048,Switch 48 ports 10/100/1000 Mbps -jetstream -TP-Link (TL-SG1048),Conectividad Switchs,TP-Link,Si,246.07,295.28,49.21,20.0
23647,NM-XPLORER-PRO,"Tablet 10"" IPS -4/64GB -Android 14 -CPU RK3562 Quad-core 1.8Ghz -batería 6000Mah -Incluye Film protector -Netmak (NM-XPLORER-PRO)",Tablets / e-Readers,Netmak,Si,122.51,147.01,24.50,20.0
24497,NM-VISION,"Tablet 10"" IPS -4/64GB -Android 15 -CPU Unisoc T310 Quad core 2.0Ghz -batería 6000Mah -ranura SIM 4G Lte -incluye film protector y funda plegable -black -Netmak (NM-VISION)",Tablets / e-Readers,Netmak,Si,146.04,175.25,29.21,20.0
23646,NM-HORIZON-PRO,"Tablet 7"" -4/64GB -Android 14 -CPU A523 Octa-core 2.0 Ghz -batería 3500Mah -Incluye Film protector -Netmak (NM-HORIZON-PRO)",Tablets / e-Readers,Netmak,Si,95.35,114.42,19.07,20.0
23645,NM-TABKID,"Tablet 7"" KIDS -2/32GB -Android 13 -App iWawa con juegos, contenido educativo, control parental, etc. -Incluye Film y funda protectora -Netmak (NM-TABKID)",Tablets / e-Readers,Netmak,Si,63.87,76.64,12.77,20.0
24040,TABGRAF41,Tableta grafica c/lapiz optico -area 300x188 mm -8192 niveles de presion -330PPS -usb -black -Gadnic Magic-Draw (TABGRAF41),Tableta Digitalizadora,Gadnic,Si,63.94,76.73,12.79,20.0
17886,920-008659,Teclado español + mouse -multidispositivo -wireless -teclas concavas -ergonomico -Logitech MK850 Performance (920-008659),Teclado y Mouse Kit Bluetooth/Inalambricos,Logitech,Si,69.21,83.05,13.84,20.0
23564,920-010476,Teclado español -compacto -wireless -bt -usb -multidispositivo -retroiluminado -bat. recargable 1500mAh -ergonómico -silencioso -teclas esféricas cóncavas -graphite -Logitech MX Keys Mini (920-010476),Teclados Bluetooth/Inalambricos,Logitech,Si,82.36,98.83,16.47,20.0
23561,920-012535,Teclado español -gamer -wireless -bt -usb -bat. recargable -retroiluminación RGB -ergonómico -white -Logitech G515 Lightspeed TKL (920-012535),Teclados Bluetooth/Inalambricos,Logitech,Si,101.64,121.97,20.33,20.0
23567,920-012278,Teclado español -wireless -bt -usb -multidispositivo -bat 2x AAA -reposamanos acolchado -ergonómico -diseño ondulado -graphite -Logitech Wave Keys (920-012278),Teclados Bluetooth/Inalambricos,Logitech,Si,43.87,52.64,8.77,20.0
22225,920-010478,Teclado español -wireless -doble conectividad (bluetooth o receptor Logi Bolt) (no incluidos) -retroiluminacion led inteligente -c/cable usb type C -easy switch -rose -Logitech MX Keys Mini (920-010478),Teclados Bluetooth/Inalambricos,Logitech,Si,73.43,88.12,14.69,20.0
