Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
23722,NGT-LT24,"Soporte de pared extensible TV/LED -17"" a 55"" -max 22kg -VESA 400x400max -Noganet (NGT-LT24)",Soportes TV/LCD/LED/Proyector,Noganet,Si,12.98,21.55,8.57,66.0
22461,NM-ST22,"Soporte de pared fijo TV/LED -23"" a 43"" -max 25kg -VESA max 200x200mm -distancia a pared 38mm -kit de instalacion -Netmak (NM-ST22)",Soportes TV/LCD/LED/Proyector,Netmak,Si,6.58,10.92,4.34,66.0
19167,NGT-LT52,"Soporte de pared fijo TV/LED -26"" a 65"" -max 50kg -VESA 400x400max -Noganet (NGT-LT52)",Soportes TV/LCD/LED/Proyector,Noganet,Si,6.44,10.69,4.25,66.0
17348,NM-ST09,"Soporte de pared fijo TV/LED -32"" a 60"" -max 40kg -inclinacion 0 a -10grad. -giro 10grad. -VESA max 400x400mm -Netmak (NM-ST09)",Soportes TV/LCD/LED/Proyector,Netmak,Si,7.25,12.04,4.79,66.0
19168,NGT-LT70,"Soporte de pared fijo TV/LED -32"" a 72"" -max 65kg -VESA 600x500max -Noganet (NGT-LT70)",Soportes TV/LCD/LED/Proyector,Noganet,Si,10.51,17.45,6.94,66.0
23937,NM-ST32,"Soporte de pared fijo TV/LED -32"" a 75"" -max 45kg -inclinacion -distancia a pared 50mm -VESA max 600x400mm -doble brazo movil -c/kit de instalacion -Netmak (NM-ST32)",Soportes TV/LCD/LED/Proyector,Netmak,Si,12.28,20.38,8.10,66.0
23914,SOP00028,"Soporte p/smartphone y tablet de 5"" a 11"" -fijo -rotacion 270grad. -aluminio -anti deslizante -Gadnic Sp28g (SOP00028)",Soportes Smartphone/Tablet/Gps,Gadnic,Si,9.53,15.82,6.29,66.0
23917,SOP00018,"Soporte p/smartphone y tablet hasta 13"" -plegable -6 niveles de ajuste -aluminio -anti deslizante -Gadnic Ntb18 (SOP00018)",Soportes Smartphone/Tablet/Gps,Gadnic,Si,9.35,15.52,6.17,66.0
23881,BIC00025,Soporte universal p/smartphone con funda p/bici -resistente al agua -doble cierre metalico -salida p/auriculares -black -Gadnic (BIC00025),Soportes Smartphone/Tablet/Gps,Gadnic,Si,10.67,17.71,7.04,66.0
24032,SOPCEL05,Soporte universal p/smartphone p/auto -magnetico -montaje rejilla de ventilacion -giro 360grad. -black -Gadnic G-SOPCEL (SOPCEL05),Soportes Smartphone/Tablet/Gps,Gadnic,Si,8.48,14.08,5.60,66.0
3217,TL-SF1005D,Switch 5 ports 10/100 -TP-Link (TL-SF1005D),Conectividad Switchs,TP-Link,Si,8.33,13.83,5.50,66.0
3218,TL-SF1008D,Switch 8 ports 10/100 -TP-Link (TL-SF1008D),Conectividad Switchs,TP-Link,Si,11.02,18.29,7.27,66.0
23455,S108,Switch 8 ports 10/100 -carcasa plástica -white -Tenda (S108),Conectividad Switchs,Tenda,Si,7.85,13.03,5.18,66.0
19967,31330001414,Teclado espanol + mouse -usb -teclas concavas -1000dpi -cable 1.5mts -black -Genius KM-160 (31330001414),Teclado y Mouse Kit C/Cable,Genius,Si,9.78,16.23,6.45,66.0
23308,31330006402,Teclado espanol + mouse -usb -teclas concavas -1000dpi -cable 1.5mts -black -Genius KM-170 (31330006402),Teclado y Mouse Kit C/Cable,Genius,Si,9.90,16.43,6.53,66.0
10897,920-004422,Teclado espanol -usb -black -Logitech K120 (920-004422),Teclados C/Cable,Logitech,Si,8.50,14.11,5.61,66.0
23197,31310048401,Teclado espanol -usb -cable 1.6mts -keycaps antipolvo -ergonomico -black -Genius Slimstar 230 II (31310048401),Teclados C/Cable,Genius,Si,7.53,12.50,4.97,66.0
11950,98109,Teclado espanol -usb -multimedia -black -Verbatim Bravo (98109),Teclados C/Cable,Verbatim,Si,8.95,14.86,5.91,66.0
20420,31310017401,Teclado espanol -usb -multimedia -teclas concavas -black -Genius Slimstar 126 (331310017401),Teclados C/Cable,Genius,Si,6.88,11.42,4.54,66.0
23353,NM-KB620,Teclado español + mouse -800/1200/1600dpi -wireless 2.4GHz -black -Netmak (NM-KB620),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,13.55,22.49,8.94,66.0
23405,NM-KB850,Teclado español + mouse -Wireless -3 pilas AAA (no incluidas) -1200dpi -teclas redondas -compacto s/teclado numerico -receptor nano usb -black -Netmak (NM-KB850),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,12.49,20.73,8.24,66.0
23406,NM-KB850-P,Teclado español + mouse -Wireless -3 pilas AAA (no incluidas) -1200dpi -teclas redondas -compacto s/teclado numerico -receptor nano usb -pink -Netmak (NM-KB850-P),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,12.49,20.73,8.24,66.0
23407,NM-KB850-W,Teclado español + mouse -Wireless -3 pilas AAA (no incluidas) -1200dpi -teclas redondas -compacto s/teclado numerico -receptor nano usb -white -Netmak (NM-KB850-W),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,12.49,20.73,8.24,66.0
22801,31330007401,Teclado español + mouse -usb -multimedia -black -Genius SlimStar C126 (31330007401),Teclado y Mouse Kit C/Cable,Genius,Si,10.85,18.01,7.16,66.0
23692,31330009401,Teclado español + mouse -usb -resistente a salpicaduras -1200 dpi -cable 1.5mts -black -Genius KM-100SE (31330009401),Teclado y Mouse Kit C/Cable,Genius,Si,8.95,14.86,5.91,66.0
13717,920-004428,Teclado español + mouse -usb -resistente a salpicaduras -black -Logitech MK120 (920-004428),Teclado y Mouse Kit C/Cable,Logitech,Si,11.04,18.33,7.29,66.0
23778,S5550,Teclado español + mouse -wireless -1000dpi -nano usb 2.4GHz -2 pilas AA (no incluidas) -black -Noganet (S5550),Teclado y Mouse Kit Bluetooth/Inalambricos,Noganet,Si,8.83,14.66,5.83,66.0
23211,NM-KB770,Teclado español + mouse -wireless 2.4GHz -1000dpi -black -Netmak (NM-KB770),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,10.80,17.93,7.13,66.0
23360,NM-VORTEX,Teclado español + mouse 1000dpi -gamer -usb -teclas redondas -retroiluminacion led -Netmak (NM-VORTEX),Teclado y Mouse Kit C/Cable,Netmak,Si,9.47,15.72,6.25,66.0
23602,NM-KB760,Teclado español + mouse 1200dpi -wireless 2.4GHz -ergonómico -black -Netmak (NM-KB760),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,10.76,17.86,7.10,66.0
23598,NM-KB340,Teclado español + mouse 1600dpi -usb -ergonómico -104 teclas -Netmak (NM-KB340),Teclado y Mouse Kit C/Cable,Netmak,Si,6.66,11.06,4.40,66.0
23792,NM-KB258,Teclado español + mouse 1600dpi -usb -teclas redondas -black -Netmak (NM-KB258),Teclado y Mouse Kit C/Cable,Netmak,Si,8.83,14.66,5.83,66.0
23804,NM-KB258-W,Teclado español + mouse 1600dpi -usb -teclas redondas -white -Netmak (NM-KB258-W),Teclado y Mouse Kit C/Cable,Netmak,Si,8.83,14.66,5.83,66.0
23603,NM-KB875,Teclado español + mouse 800/1200/1600dpi -wireless 2.4GHz -compacto -multimedia -black/grey -Netmak (NM-KB875),Teclado y Mouse Kit Bluetooth/Inalambricos,Netmak,Si,13.50,22.41,8.91,66.0
23120,31300012401,Teclado español -compacto -usb -black -Genius LuxeMate 110 (31300012401),Teclados C/Cable,Genius,Si,7.38,12.25,4.87,66.0
23241,31310020401,Teclado español -compacto -usb -teclas redondas -black -Genius SlimStar Q200 (31310020401),Teclados C/Cable,Genius,Si,8.38,13.91,5.53,66.0
23240,31310019401,Teclado español -compacto -usb -teclas tipo chocolate -black -Genius SlimStar M200 (31310019401),Teclados C/Cable,Genius,Si,7.23,12.00,4.77,66.0
23515,NM-X408,Teclado español -gamer -usb -multimedia -retroiluminación led -black -Netmak (NM-X408),Teclados C/Cable,Netmak,Si,6.77,11.24,4.47,66.0
23522,NM-X402,Teclado español -gamer -usb -multimedia -retroiluminación rgb -black -Netmak (NM-X402),Teclados C/Cable,Netmak,Si,7.97,13.23,5.26,66.0
20506,31310051401,Teclado español -usb -black -Genius KB-118 II (31310051401),Teclados C/Cable,Genius,Si,6.85,11.37,4.52,66.0
23691,31310050401,Teclado español -usb -cable 1.5mts -12 funciones multimedia -resistente a derrames -Ai Copilot Key -tecla de suspensión -c/reposa muñecas -black -Genius KB-100XP (31310050401),Teclados C/Cable,Genius,Si,7.54,12.52,4.98,66.0
23296,31310055401,Teclado español -usb -cable 1.8mts -retroiluminado -Ai Copilot key -black -Genius SlimStar 820 (31310055401),Teclados C/Cable,Genius,Si,8.38,13.91,5.53,66.0
24119,70738,Teclado español wireless 2.4ghz -1 pila AAA -black -Verbatim Slim Wireless (70738),Teclados Bluetooth/Inalambricos,Verbatim,Si,11.33,18.81,7.48,66.0
23238,31300016400,Teclado numerico -usb -slim -keycap -altura ajustable -tecla doble 0 -black -Genius NumPad 110 (31300016400),Teclados C/Cable,Genius,Si,6.50,10.79,4.29,66.0
24541,31300019401,Teclado numerico -usb type-c -c/reposamuñeca -accesos directos -silencioso -black -Genius NumPad 125 (31300019401),Teclados C/Cable,Genius,Si,6.81,11.30,4.49,66.0
23604,NM-KB910,Teclado y multitouchpad -wireless -usb -ultraslim -black -Netmak (NM-KB910),Teclados Bluetooth/Inalambricos,Netmak,Si,13.34,22.14,8.80,66.0
24563,TENDER03,Tender Ropa de Pared -extensible y retractil -12 mts -interior/exterior -Gadnic Ext12 (TENDER03),Bazar y Hogar,Gadnic,Si,7.27,12.07,4.80,66.0
8241,DT-838,Tester digital -c/buzzer -c/hold -sensor de temperatura -Noganet (DT-838),Herramientas,Noganet,Si,7.41,12.30,4.89,66.0
22668,NM-838,Tester digital -c/buzzer -c/hold -sensor de temperatura -black/orange -Netmak (NM-838),Herramientas,Netmak,Si,8.97,14.89,5.92,66.0
22669,NM-890G,Tester digital -c/buzzer -medidor de temperatura -black/orange -Netmak (NM-890G),Herramientas,Netmak,Si,13.43,22.29,8.86,66.0
8240,M890G,Tester digital -c/buzzer -sensor de temperatura -black/yellow -Noganet (M890G),Herramientas,Noganet,Si,12.70,21.08,8.38,66.0
18311,DTI-1T/1R.BN-BP1,Timbre inalambrico -1 receptor + 1 transmisor -100mts de alcance -4 acordes+36 tonos -white/black -Pro1 (DTI-1T/1R.BN-BP1),Accesorios,Pro1,Si,10.02,16.63,6.61,66.0
18312,DTI-1T/1R.G-BP1,Timbre inalambrico -1 receptor + 1 transmisor -100mts de alcance -4 acordes+36 tonos -white/silver -Pro1 (DTI-1T/1R.G-BP1),Accesorios,Pro1,Si,10.02,16.63,6.61,66.0
18685,GN-EPT504B,Tinta p/Epson L4150/4160/6161/6191 -140ml -black -Gneiss (GN-EPT504B),Tinta Alternativa Para Recarga,Gneiss,Si,6.38,10.59,4.21,66.0
17092,M0H54AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -cyan -HP GT52 (M0H54AL),Tintas Originales Para Recarga,Hewlett Packard,Si,9.79,16.25,6.46,66.0
17093,M0H55AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -magenta -HP GT52 (M0H55AL),Tintas Originales Para Recarga,Hewlett Packard,Si,12.04,19.99,7.95,66.0
17094,M0H56AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -yellow -HP GT52 (M0H56AL),Tintas Originales Para Recarga,Hewlett Packard,Si,11.99,19.90,7.91,66.0
19255,1VV22AL,Tinta p/HP Smart Tank 510/Plus 550/610 -90ml -GT53 sustituye GT51/GT51xl -black -HP (1VV22AL),Tintas Originales Para Recarga,Hewlett Packard,Si,11.85,19.67,7.82,66.0
23768,GN-TOW1510ASC,Toner p/HP 4003w / 4003dw / 4003dn/MFP / 4103fdw / 4103fdn -w1510A -sin chip -black -Gneiss (GN-TOW1510ASC),Toner Alternativo,Gneiss,Si,13.47,22.36,8.89,66.0
15485,GN-TOCB541U/321/211,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -cyan -Gneiss (GN-TOCB541U/321/211),Toner Alternativo,Gneiss,Si,10.45,17.35,6.90,66.0
15487,GN-TOCB543U/323/213,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -magenta -Gneiss (GN-TOCB543U/323/213),Toner Alternativo,Gneiss,Si,10.45,17.35,6.90,66.0
15486,GN-TOCB542U/322/212,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -yellow -Gneiss (GN-TOCB542U/322/212),Toner Alternativo,Gneiss,Si,11.39,18.91,7.52,66.0
15484,GN-TOCB540U/320/210,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -2200 copias -black -Gneiss (GN-TOCB540U/320/210),Toner Alternativo,Gneiss,Si,10.13,16.82,6.69,66.0
22629,GN-TOW2310ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -black -Gneiss (GN-TOW2310ASC),Toner Alternativo,Gneiss,Si,10.08,16.73,6.65,66.0
22630,GN-TOW2311ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -cyan -Gneiss (GN-TOW2311ASC),Toner Alternativo,Gneiss,Si,9.14,15.17,6.03,66.0
22632,GN-TOW2313ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -magenta -Gneiss (GN-TOW2313ASC),Toner Alternativo,Gneiss,Si,9.14,15.17,6.03,66.0
22301,GN-TOW2020ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2020A -sin chip -black -Gneiss (GN-TOW2020ASC),Toner Alternativo,Gneiss,Si,9.93,16.48,6.55,66.0
22302,GN-TOW2021ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2021A -sin chip -cyan -Gneiss (GN-TOW2021ASC),Toner Alternativo,Gneiss,Si,10.71,17.78,7.07,66.0
22303,GN-TOW2022ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2022A -sin chip -yellow -Gneiss (GN-TOW2022ASC),Toner Alternativo,Gneiss,Si,10.71,17.78,7.07,66.0
22304,GN-TOW2023ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2023A -sin chip -magenta -Gneiss (GN-TOW2023ASC),Toner Alternativo,Gneiss,Si,10.71,17.78,7.07,66.0
21739,GN-TOW1105A,Toner p/HP LaserJet 107A/107W/MFP 135A/135W/137FNW -w1105A -c/chip -black -Gneiss (GN-TOW1105A),Toner Alternativo,Gneiss,Si,6.90,11.45,4.55,66.0
19902,GN-TOW1105ASC,Toner p/HP LaserJet 107A/135W -w1105A -1000 copias -SIN CHIP -black -Gneiss (GN-TOW1105ASC),Toner Alternativo,Gneiss,Si,6.76,11.22,4.46,66.0
21932,GN-TOCF287A,Toner p/HP LaserJet Enterprise M506dn/M506x/M506n/M506dn/Ducker/Flow/MFP M527z/M527dn/M527f/M527c/M501dn -alto rendimiento -9000 paginas -black -Gneiss (GN-TOCF287A),Toner Alternativo,Gneiss,Si,13.03,21.63,8.60,66.0
22374,GN-TOCF219ASC,Toner p/HP LaserJet M102a/M102w/MFP M130a/M130fw/M130nw/M132a/M132fn/M132fp/M132fw/M132nw/M132snw -sin chip -drum -black -Gneiss (GN-TOCF219ASC),Toner Alternativo,Gneiss,Si,6.40,10.62,4.22,66.0
22750,GN-TOW136ASC,Toner p/HP LaserJet M209/M211/M233/M234/M236 -Sin Chip -black -Gneiss (GN-TOW136ASC),Toner Alternativo,Gneiss,Si,7.56,12.55,4.99,66.0
19706,GN-TOCF226A,Toner p/HP LaserJet M402DW/M426DW -CF226A -black -Gneiss (GN-TOCF226A),Toner Alternativo,Gneiss,Si,8.37,13.89,5.52,66.0
7769,GN-TO505U,Toner p/HP LaserJet P2055DN/P2055X/5/P05N -CF280A/CE505A -2300 copias -Gneiss (GN-TO505U),Toner Alternativo,Gneiss,Si,7.31,12.13,4.82,66.0
23482,GN-TOCE505UX,Toner p/HP LaserJet PRO 400/M401A/M401D/M401N/M401DN/M401DW/M425DN/DW/P2030/P2035/P2035N/P2050/2055D/2055N/2055X/LBP6300DN/LBP6650DN/MF5870DNN -black -Gneiss (GN-TOCE505UX),Toner Alternativo,Gneiss,Si,9.80,16.27,6.47,66.0
23156,GN-TOCF510A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -black -Gneiss (GN-TOCF510A),Toner Alternativo,Gneiss,Si,9.60,15.94,6.34,66.0
23196,GN-TOCF511A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -cyan -Gneiss (GN-TOCF511A),Toner Alternativo,Gneiss,Si,8.13,13.50,5.37,66.0
23194,GN-TOCF513A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -magenta -Gneiss (GN-TOCF513A),Toner Alternativo,Gneiss,Si,8.13,13.50,5.37,66.0
19707,GN-TOCF226X,Toner p/HP LaserJet Pro M402/MFP M426 -CF226X -alto rendimiento -9000 paginas -black -Gneiss (GN-TOCF226X),Toner Alternativo,Gneiss,Si,12.25,20.34,8.09,66.0
18923,GN-TOCF248A,Toner p/HP Laserjet Pro M15W/M15A/MFP M2 -black -Gneiss (GN-TOCF248A),Toner Alternativo,Gneiss,Si,7.13,11.84,4.71,66.0
23767,GN-TOW1500ASC,Toner p/HP M111A / M111W / M141A / M141W -w1500A -sin chip -black -Gneiss (GN-TOW1500ASC),Toner Alternativo,Gneiss,Si,8.12,13.48,5.36,66.0
18677,GN-TOCF283X,Toner p/Hp Laserjet PRO M125nw/M127/M225dn/M201n -CF283X -2200 copias -black -Gneiss (GN-TOCF283X),Toner Alternativo,Gneiss,Si,7.05,11.70,4.65,66.0
19708,GN-TOCF258ASC,Toner p/Hp Laserjet PRO M404/M428 -CF258A -SIN CHIP -black -Gneiss (GN-TOCF258ASC),Toner Alternativo,Gneiss,Si,8.13,13.50,5.37,66.0
23391,GN-TOPAN210,Toner p/Pantum PB210/211/P2500W/2500/P655 -back -Gneiss (GN-TOPAN210),Toner Alternativo,Gneiss,Si,9.75,16.19,6.44,66.0
23392,GN-TOPAN219,Toner p/Pantum PB219/P2509W/M6509/6559 -back -Gneiss (GN-TOPAN219),Toner Alternativo,Gneiss,Si,9.18,15.24,6.06,66.0
20263,GN-TOD111LNC,Toner p/Samsung M2020W/ 2020/ M2070W -MLT-D111L -1500 copias -Gneiss (GN-TOD111L) ** NUEVO CHIP **,Toner Alternativo,Gneiss,Si,7.61,12.63,5.02,66.0
18675,GN-TOD115L,Toner p/Samsung M2820DW/M2870FW/M2830DW/M2880FW -MLT-D115L -3000 copias -black -Gneiss (GN-TOD115L),Toner Alternativo,Gneiss,Si,11.70,19.42,7.72,66.0
19263,GN-TOD108S,Toner p/Samsung ML-1640/1641/2241 -black -Gneiss (GN-TOD108S),Toner Alternativo,Gneiss,Si,11.14,18.49,7.35,66.0
11858,GN-TOD101S,Toner p/Samsung ML-2160/2165/2165W -MLT-D101S -1500 copias -Gneiss (GN-TOD101S),Toner Alternativo,Gneiss,Si,7.57,12.57,5.00,66.0
16353,GN-TOXE3020,Toner p/Xerox 3020/3025 -1500 copias -Gneiss (GN-TOXE3020),Toner Alternativo,Gneiss,Si,7.64,12.68,5.04,66.0
22376,GN-TOCF232ASC,Toner pHP Laserjet Pro M203dn M203dw/MFP M227sdn/M227d/M227fdn/M227fdw -SIN CHIP -drum -black -Gneiss (GN-TOCF232ASC),Toner Alternativo,Gneiss,Si,6.97,11.57,4.60,66.0
21930,GN-TOCF232A,Toner pHP Laserjet Pro M203dn M203dw/MFP M227sdn/M227d/M227fdn/M227fdw -drum -black -Gneiss (GN-TOCF232A),Toner Alternativo,Gneiss,Si,6.85,11.37,4.52,66.0
23544,CAR MP3 10,Transmisor de audio p/auto -wireless -bt 5.0 -FM 87.5MHz/108.0MHz -mp3 -slot micro sd y usb -display LCD -manos libres -Noganet (CAR MP3 10),Reproductor De Mp3 Mp4 Mp5,Noganet,Si,9.19,15.26,6.07,66.0
21605,MW300RE,Wireless-AC Range Extender -2.4GHz -300Mbps -3 antenas -Tp-Link (Mercusys) (MW300RE),Conectividad Routers,Tp-Link (Mercusys),Si,12.11,20.10,7.99,66.0
22338,MW302R,Wireless-N router 11/54/300Mbps -2.4GHz -2 antenas 5dbi -multimodo -Mercusys (MW302R),Conectividad Routers,Tp-Link (Mercusys),Si,10.78,17.89,7.11,66.0
22172,F3,Wireless-N router 3 ports -100/300Mbps -Multi-Mode 4 in1 -3 antenas 5dBi -wps -Tenda F3 (F3),Conectividad Routers,Tenda,Si,12.67,21.03,8.36,66.0
24410,N301,Wireless-N router 3 ports LAN + 1 port WAN -2.4GHz 300Mbps -2 antenas 5dBi -WPS -white -Tenda N300 (N301),Conectividad Routers,Tenda,Si,10.96,18.19,7.23,66.0
19574,MW305R,Wireless-N router 3 ports LAN + 1 port WAN -300Mbps -3 antenas 5dBi -WPS -TP-Link (Mercusys) (MW305R),Conectividad Routers,Tp-Link (Mercusys),Si,12.62,20.95,8.33,66.0
20563,NG-WR08,Wireless-N router 4 lan ports + 1 wan port -300Mbps -4 antenas 5dBi -wps -Noganet (NG-WR08),Conectividad Routers,Noganet,Si,12.90,21.41,8.51,66.0
